BLEU,ROUGE-L,SBERT
0.0,0.0,0.3855190575122833
0.0,0.0,0.41594332456588745
0.0,0.0,0.2626212239265442
0.0,0.0,0.29229170083999634
0.0,0.0,0.01319262757897377
0.0,0.0,0.17108523845672607
0.0,0.0,0.5238041281700134
1.491668146240062e-154,1.0,1.0
0.0,0.0,0.2069450467824936
0.0,0.0,0.38431259989738464
0.0,0.0,0.40086835622787476
0.0,0.0,0.17377305030822754
0.0,0.0,0.30009138584136963
0.0,0.0,0.23260366916656494
0.0,0.0,0.26658421754837036
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.4495149552822113
0.0,0.0,0.3576604723930359
0.0,0.0,0.40464627742767334
0.0,0.0,0.3477594256401062
0.0,0.0,0.3651845455169678
1.5319719891192393e-231,0.5,0.5447084307670593
1.5319719891192393e-231,0.5,0.28143537044525146
1.5319719891192393e-231,0.5,0.4085027277469635
0.0,0.0,0.20056557655334473
0.0,0.0,0.4937671720981598
0.0,0.0,0.34134596586227417
0.0,0.0,0.3853984475135803
0.0,0.0,0.21301564574241638
0.0,1.0,0.9637996554374695
0.0,0.0,0.2010372430086136
0.0,0.0,0.30410030484199524
0.0,0.0,0.24416986107826233
0.0,0.0,0.309389591217041
0.0,0.0,0.36406877636909485
0.0,0.0,0.2952297627925873
0.0,0.0,0.43070346117019653
0.0,0.0,0.1835150420665741
0.0,0.0,0.30572089552879333
0.0,0.0,0.30776339769363403
0.0,0.0,0.393322616815567
0.0,0.0,0.4267474114894867
0.0,0.5,0.6222435832023621
0.0,0.0,0.42271220684051514
0.0,0.5,0.5484827756881714
0.0,0.0,0.24478943645954132
0.0,0.0,0.3623726963996887
0.0,0.0,0.45183488726615906
0.0,0.0,0.4354545772075653
0.0,0.0,0.2898608148097992
0.0,0.0,0.0531919039785862
0.0,0.0,0.24023139476776123
0.0,0.0,0.4781172573566437
0.0,0.0,0.4116087555885315
1.384292958842266e-231,0.3333333333333333,0.35341334342956543
1.133422688662942e-154,0.6666666666666666,0.654419481754303
8.38826642100846e-155,0.5,0.6021708250045776
0.0,0.0,0.22513750195503235
0.0,0.0,0.47834184765815735
0.0,0.0,0.24942472577095032
0.0,0.0,0.4288405179977417
0.0,0.0,0.2708911597728729
0.0,0.0,0.38129574060440063
1.5319719891192393e-231,0.5,0.5289392471313477
0.0,0.0,0.45618051290512085
0.0,0.0,0.3013317584991455
0.0,0.0,0.39908942580223083
0.0,0.0,0.36528605222702026
0.0,0.0,0.24810484051704407
0.0,0.0,0.24908815324306488
0.0,0.0,0.1020364761352539
0.0,0.0,0.23919209837913513
0.0,0.0,0.02353096380829811
0.0,0.0,0.17227061092853546
0.0,0.0,0.24425674974918365
0.0,0.0,0.6945236921310425
0.0,0.0,0.5851125717163086
0.0,0.0,0.31805866956710815
0.0,0.0,0.13881316781044006
0.0,0.0,0.20169559121131897
0.0,0.0,0.31342875957489014
0.0,0.0,0.2810959219932556
0.0,0.0,0.27914685010910034
0.0,0.0,0.24256882071495056
0.0,0.0,0.40344297885894775
0.0,0.0,0.3257138729095459
0.0,0.0,0.32046622037887573
1.5319719891192393e-231,0.5,0.6253966093063354
1.5319719891192393e-231,0.5,0.6027670502662659
1.5319719891192393e-231,0.5,0.6494832038879395
0.0,0.0,0.23559841513633728
0.0,0.0,0.6412058472633362
0.0,0.0,0.2894125282764435
0.0,0.0,0.22436250746250153
0.0,0.0,0.29974600672721863
0.0,0.0,0.33484676480293274
0.0,0.0,0.1465357542037964
0.0,0.0,0.06823725998401642
0.0,0.0,0.13444575667381287
0.0,0.0,0.6122674942016602
0.0,0.0,0.19725486636161804
0.0,0.0,0.4274164140224457
0.0,0.0,0.650375247001648
0.0,0.0,0.4711843729019165
0.0,0.0,0.17226636409759521
0.0,0.0,0.0858674943447113
1.491668146240062e-154,1.0,1.0
1.5319719891192393e-231,0.5,0.6240273714065552
0.0,0.0,0.13566391170024872
0.0,0.0,0.18444278836250305
0.0,0.0,0.22561360895633698
0.0,0.0,0.27864524722099304
0.0,0.0,0.15326015651226044
0.0,0.0,0.32155948877334595
0.0,0.0,0.30639129877090454
0.0,0.0,0.27510225772857666
0.0,0.0,0.21710266172885895
6.702145341854094e-232,0.6666666666666666,0.8335767984390259
0.0,0.0,0.1828738898038864
0.0,0.0,0.1591186374425888
0.0,0.0,0.3799063563346863
0.0,0.0,0.4552772343158722
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.3484538495540619
0.0,0.0,0.5186949968338013
0.0,0.0,0.32621341943740845
0.0,0.0,0.30978044867515564
0.0,0.0,0.25791284441947937
0.0,0.0,0.2598862051963806
0.0,0.0,0.39156949520111084
0.0,0.0,0.17200833559036255
0.0,0.0,0.14317771792411804
0.0,0.0,0.6769431829452515
0.0,0.0,0.6825279593467712
0.0,0.0,0.2934526801109314
0.0,0.0,0.12677645683288574
0.0,0.0,0.09309782832860947
0.0,0.0,0.05870141461491585
0.0,0.0,0.41879794001579285
0.0,0.0,0.37149283289909363
0.0,0.0,0.2771996259689331
0.0,0.0,0.5326483249664307
0.0,0.0,0.38218170404434204
0.0,0.0,0.30454474687576294
0.0,0.0,0.23755833506584167
0.0,0.0,0.4039352834224701
0.0,0.0,0.3383810222148895
0.0,0.0,0.3817359209060669
0.0,0.0,0.5247742533683777
0.0,0.0,0.41041287779808044
0.0,0.0,0.13350524008274078
0.0,0.0,0.2200903594493866
0.0,0.0,0.26991137862205505
0.0,0.5,0.45347779989242554
1.5319719891192393e-231,0.5,0.41741079092025757
1.5319719891192393e-231,0.5,0.40990838408470154
0.0,1.0,0.9364727735519409
0.0,0.0,0.49008285999298096
0.0,0.0,0.3911200165748596
0.0,0.0,0.29801058769226074
0.0,0.0,0.2760036885738373
0.0,0.0,0.22038008272647858
0.0,0.0,0.12932497262954712
0.0,0.0,0.2259530872106552
0.0,0.0,0.20395708084106445
0.0,0.0,0.2497340440750122
0.0,0.0,0.3060765564441681
0.0,0.0,0.214483380317688
0.0,0.0,0.30916842818260193
0.0,0.0,0.47833576798439026
0.0,0.0,0.1774229109287262
0.0,0.0,0.22872912883758545
0.0,0.0,0.2297176718711853
0.0,0.0,0.2726215124130249
1.5319719891192393e-231,0.5,0.587464451789856
0.0,0.0,0.3547179698944092
1.5319719891192393e-231,0.5,0.5350629091262817
0.0,0.0,0.3929160237312317
0.0,0.0,0.4794937074184418
0.0,0.0,0.1957027167081833
0.0,0.0,0.145432248711586
0.0,0.0,0.3051329255104065
0.0,0.0,0.19133128225803375
0.0,0.0,0.4999522566795349
0.0,0.0,0.5171756148338318
0.0,0.0,0.36152806878089905
0.0,0.0,0.29983457922935486
0.0,0.0,0.3286276161670685
0.0,0.0,0.37332379817962646
0.0,0.0,0.46274513006210327
0.0,0.0,0.3296188712120056
0.0,0.0,0.5260525345802307
0.0,0.0,0.3495941162109375
0.0,0.0,0.3803354501724243
0.0,0.0,0.29758474230766296
0.0,0.0,0.505508303642273
0.0,0.0,0.3390509784221649
0.0,0.0,0.30846861004829407
0.0,0.0,0.3341776728630066
0.0,0.0,0.3098903000354767
1.384292958842266e-231,0.4,0.5151182413101196
0.0,0.0,0.1300489604473114
0.0,0.0,0.29042279720306396
0.0,0.0,0.2688121199607849
0.0,0.0,0.16493123769760132
0.0,0.0,0.18847614526748657
0.0,0.0,0.2172081172466278
0.0,0.0,0.25908970832824707
0.0,0.0,0.3551148772239685
0.0,0.0,0.22339998185634613
0.0,0.0,0.2843596637248993
0.0,1.0,0.8061842322349548
0.0,0.0,0.1977086365222931
1.5319719891192393e-231,0.5,0.6407335996627808
1.5319719891192393e-231,0.5,0.6292427778244019
1.5319719891192393e-231,0.5,0.682377815246582
0.0,0.0,0.11210215091705322
0.0,0.0,0.24433475732803345
0.0,0.0,0.29017698764801025
0.0,0.0,0.43770480155944824
0.0,0.0,0.3729133903980255
0.0,0.0,0.474201500415802
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.512707531452179
0.0,0.0,0.3031347990036011
1.5319719891192393e-231,0.5,0.7040521502494812
1.5319719891192393e-231,0.5,0.5616893768310547
1.5319719891192393e-231,0.5,0.6755657196044922
0.0,0.0,0.5795678496360779
0.0,0.0,0.5378929376602173
0.0,0.0,0.46390682458877563
1.5319719891192393e-231,0.5,0.4987587332725525
1.5319719891192393e-231,0.5,0.5729444622993469
1.2882297539194154e-231,0.4,0.35378775000572205
6.702145341854094e-232,0.5,0.660863995552063
0.0,0.0,0.44646692276000977
0.0,0.0,0.43512511253356934
0.0,0.0,0.447593629360199
0.0,0.0,0.425367534160614
0.0,0.0,0.4695519804954529
0.0,0.0,0.18099766969680786
0.0,0.0,0.19910170137882233
0.0,0.0,0.19671456515789032
0.0,0.0,0.3169253468513489
0.0,0.0,0.2315756380558014
0.0,0.0,0.2785768508911133
0.0,0.0,0.22462965548038483
0.0,0.0,0.24852579832077026
0.0,0.0,0.3065134584903717
0.0,0.0,0.40824076533317566
0.0,0.0,0.5260567665100098
0.0,0.0,0.25204378366470337
0.0,0.0,0.6396762728691101
0.0,0.0,0.19149374961853027
0.0,0.0,0.2558055520057678
0.0,0.0,0.22728419303894043
0.0,0.0,0.31908726692199707
0.0,0.0,0.20148372650146484
6.702145341854094e-232,0.6666666666666666,0.7051301002502441
0.0,0.0,0.405336856842041
6.702145341854094e-232,0.6666666666666666,0.8941227793693542
9.047424648113057e-155,0.8,0.8107085227966309
9.291879812217675e-232,0.4,0.4787670969963074
9.047424648113057e-155,0.8,0.8337916731834412
6.702145341854094e-232,0.6666666666666666,0.7126190662384033
0.0,0.0,0.3417093753814697
0.0,0.0,0.39765244722366333
0.0,0.0,0.3227963447570801
0.0,0.0,0.2437058836221695
0.0,0.0,0.3959750831127167
0.0,0.0,0.1091027483344078
0.0,0.0,0.21145318448543549
0.0,0.0,0.16567577421665192
0.0,0.0,0.028520694002509117
0.0,0.5,0.29194968938827515
0.0,0.5,0.4486050009727478
0.0,0.0,0.4837297201156616
0.0,0.0,0.5657095313072205
0.0,0.0,0.5078234672546387
0.0,0.0,0.42566269636154175
0.0,1.0,0.9225272536277771
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.38144421577453613
0.0,0.0,0.4899921417236328
0.0,0.0,0.2286110818386078
0.0,0.0,0.5583291053771973
0.0,0.0,0.5069636106491089
1.821831989445342e-231,1.0,1.0000001192092896
1.384292958842266e-231,0.4,0.5129498243331909
1.384292958842266e-231,0.4,0.4876258671283722
1.384292958842266e-231,0.4,0.4764276444911957
0.0,0.0,0.3684038519859314
0.0,0.0,0.21270158886909485
0.0,0.0,0.345355361700058
0.0,0.0,0.13653935492038727
0.0,0.0,0.23893237113952637
0.0,0.0,0.1950901448726654
0.0,0.0,0.32574018836021423
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.1986270248889923
1.5319719891192393e-231,0.5,0.4252442717552185
0.0,0.0,0.22777743637561798
1.384292958842266e-231,0.4,0.38943836092948914
0.0,0.0,0.24688217043876648
0.0,0.0,0.2209649682044983
0.0,0.0,0.17840468883514404
0.0,0.0,0.3405884802341461
0.0,0.0,0.5102367401123047
0.0,0.0,0.22751885652542114
0.0,0.0,0.3427802324295044
0.0,0.0,0.5988479256629944
0.0,0.0,0.3889700174331665
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.22739844024181366
0.0,0.0,0.4961649775505066
0.0,0.0,0.6224786043167114
0.0,0.0,0.44641104340553284
0.0,0.0,0.21120792627334595
0.0,0.0,0.42362353205680847
0.0,0.0,0.1593891829252243
0.0,0.0,0.2881762683391571
0.0,0.0,0.164620503783226
0.0,0.0,0.20703911781311035
0.0,0.6666666666666666,0.8239683508872986
1.821831989445342e-231,1.0,1.0
1.5319719891192393e-231,0.6666666666666666,0.7453281879425049
0.0,0.0,0.40422114729881287
0.0,0.0,0.5027425289154053
0.0,0.0,0.2607094645500183
0.0,0.0,0.2642568349838257
0.0,0.0,0.5816344022750854
0.0,0.0,0.7918413281440735
0.0,0.0,0.49476000666618347
0.0,0.0,0.2207185924053192
0.0,0.0,0.5820668935775757
0.0,0.0,0.4061642289161682
0.0,0.0,0.12410198152065277
0.0,0.0,0.21156133711338043
0.0,0.0,0.2867269515991211
1.821831989445342e-231,1.0,1.000000238418579
0.0,0.0,0.19432809948921204
0.0,0.0,0.2599237561225891
0.0,0.0,0.19713254272937775
0.0,0.0,0.12511292099952698
0.0,0.0,0.1755809783935547
0.0,0.0,0.31010767817497253
0.0,0.0,0.2826032042503357
0.0,0.0,0.1954721212387085
0.0,0.0,0.3245200216770172
0.0,0.0,0.33364221453666687
0.0,0.0,0.19167284667491913
0.0,0.0,0.29986295104026794
0.0,0.0,0.2704000174999237
0.0,0.0,0.3072381913661957
0.0,0.0,0.23192667961120605
0.0,0.0,0.4534100890159607
0.0,0.0,0.17929041385650635
0.0,0.0,0.4236028790473938
0.0,0.0,0.2863773703575134
0.0,0.0,0.3554115295410156
0.0,0.0,0.5769206285476685
0.0,0.0,0.4777868688106537
0.0,0.0,0.5621517300605774
0.0,0.0,0.375047504901886
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.8310322761535645
0.0,0.0,0.40808677673339844
0.0,0.0,0.15360885858535767
0.0,0.0,0.29689693450927734
0.0,0.0,0.26721659302711487
0.0,0.0,0.21113711595535278
0.0,0.0,0.15610244870185852
0.0,0.0,0.14009374380111694
0.0,0.0,0.1607600748538971
0.0,0.0,0.16225013136863708
0.0,0.0,0.4618445634841919
0.0,0.0,0.08701827377080917
0.0,0.0,0.2570376396179199
0.0,0.0,0.2903731167316437
0.0,0.0,0.19064798951148987
0.0,0.0,0.21497999131679535
0.0,0.0,0.3746162950992584
0.0,0.0,0.210578054189682
0.0,0.0,0.4380612373352051
0.0,0.0,0.48276352882385254
0.0,0.0,0.4892844557762146
0.0,0.0,0.23609814047813416
0.0,0.0,0.4452149271965027
0.0,0.0,0.4207327365875244
0.0,0.0,0.2521933913230896
0.0,0.0,0.18520906567573547
0.0,0.0,0.22048307955265045
0.0,0.0,0.1600344330072403
1.133422688662942e-154,0.6666666666666666,0.6265602111816406
0.0,0.0,0.24194762110710144
1.2183324802375697e-231,0.25,0.46263930201530457
0.0,0.0,0.08803929388523102
0.0,0.0,0.1789054572582245
0.0,0.0,0.26625382900238037
0.0,0.0,0.3688359260559082
1.5319719891192393e-231,0.6666666666666666,0.6859415173530579
0.0,0.0,0.3372839093208313
0.0,0.0,0.3359604477882385
0.0,0.0,0.3439817428588867
0.0,0.0,0.14113780856132507
1.646211035903463e-231,0.3333333333333333,0.801369309425354
1.646211035903463e-231,0.3333333333333333,0.6184467077255249
9.283142785759642e-155,0.5,0.9043309688568115
0.0,0.0,0.38667166233062744
0.0,0.0,0.18245936930179596
0.0,0.0,0.31129157543182373
0.0,0.0,0.2812209129333496
1.5319719891192393e-231,0.5,0.5761672258377075
1.5319719891192393e-231,0.5,0.4543245732784271
0.0,0.0,0.2385135293006897
0.0,0.0,0.418850302696228
0.0,0.0,0.34068745374679565
0.0,0.0,0.5602591037750244
0.0,0.0,0.1618301272392273
0.0,0.0,0.36377084255218506
0.0,0.0,0.4411754012107849
0.0,0.0,0.4992724061012268
0.0,1.0,1.0000001192092896
0.0,0.0,0.28373730182647705
0.0,0.5,0.7356387376785278
0.0,0.0,0.24518001079559326
0.0,0.0,0.22123302519321442
0.0,0.0,0.2083752453327179
0.0,0.0,0.3455545902252197
0.0,0.0,0.23286885023117065
0.0,0.0,0.3448970317840576
0.0,0.0,0.10855205357074738
1.5319719891192393e-231,0.5,0.780654788017273
0.0,0.0,0.25618240237236023
0.0,0.0,0.3682253062725067
0.0,0.0,0.19050323963165283
0.0,0.0,0.2794896364212036
0.0,0.0,0.08434202522039413
0.0,0.0,0.31861329078674316
0.0,0.0,0.4439167380332947
0.0,0.0,0.1597093939781189
1.5319719891192393e-231,0.5,0.4398362636566162
0.0,0.0,0.19099953770637512
0.0,0.0,0.22413885593414307
0.0,0.0,0.35201799869537354
1.821831989445342e-231,1.0,1.0
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.14939752221107483
0.0,0.0,0.20156240463256836
0.0,0.0,0.2543751001358032
0.0,0.0,0.3211537003517151
0.0,0.0,0.2670626640319824
0.0,0.0,0.26933398842811584
0.0,0.0,0.3427071273326874
0.0,0.0,0.5074949860572815
0.0,0.0,0.30450719594955444
1.491668146240062e-154,1.0,1.0
1.5319719891192393e-231,0.5,0.6718064546585083
1.5319719891192393e-231,0.5,0.6895551085472107
0.0,0.0,0.3969196677207947
0.0,0.0,0.37071964144706726
0.0,0.0,0.3503689169883728
1.5319719891192393e-231,0.5,0.5358579754829407
1.5319719891192393e-231,0.5,0.5929924249649048
1.5319719891192393e-231,0.5,0.5748661756515503
0.0,0.0,0.15103016793727875
0.0,0.0,0.1916833221912384
0.0,0.0,0.43562084436416626
0.0,0.0,0.31607672572135925
0.0,0.0,0.32034432888031006
0.0,0.0,0.1534813642501831
0.0,0.0,0.028986869379878044
0.0,0.0,0.4132393002510071
0.0,0.0,0.12193260341882706
0.0,0.0,0.34422484040260315
0.0,0.0,0.30730384588241577
0.0,0.0,0.28695249557495117
0.0,0.0,0.24077659845352173
0.0,0.0,0.2216167151927948
0.0,0.0,0.33516913652420044
0.0,0.0,0.7387319207191467
0.0,0.0,0.5486308336257935
0.0,0.0,0.6883123517036438
1.384292958842266e-231,0.3333333333333333,0.3343634307384491
1.133422688662942e-154,0.6666666666666666,0.7455369234085083
1.133422688662942e-154,0.6666666666666666,0.6630805730819702
0.0,0.0,0.3742506504058838
0.0,0.0,0.5432819724082947
0.0,0.0,0.19786620140075684
1.5319719891192393e-231,0.5,0.5958541035652161
1.5319719891192393e-231,0.5,0.5682775974273682
1.5319719891192393e-231,0.5,0.5243784189224243
0.0,0.0,0.32892167568206787
0.0,0.0,0.4127049446105957
0.0,0.0,0.3272826671600342
0.0,0.0,0.45531636476516724
0.0,0.0,0.3899308443069458
0.0,0.0,0.07646949589252472
0.0,0.0,0.1948988139629364
0.0,0.0,0.1455988883972168
0.0,0.0,0.08880428969860077
0.0,0.0,0.2908347547054291
0.0,0.0,0.30409684777259827
0.0,0.0,0.1306067407131195
1.5319719891192393e-231,0.5,0.5838819146156311
1.5319719891192393e-231,0.5,0.5898798108100891
0.0,0.0,0.18674087524414062
0.0,0.0,0.2887601852416992
0.0,0.0,0.3335542380809784
0.0,0.0,0.2871836721897125
1.5319719891192393e-231,0.5,0.4899904131889343
1.5319719891192393e-231,0.5,0.4958987832069397
1.5319719891192393e-231,0.5,0.45009690523147583
0.0,0.0,0.2971256375312805
0.0,0.0,0.14748334884643555
0.0,0.0,0.08381387591362
1.5319719891192393e-231,0.5,0.5673025250434875
1.5319719891192393e-231,0.5,0.7226942181587219
1.5319719891192393e-231,0.5,0.6929650902748108
0.0,0.0,0.3537282347679138
1.5319719891192393e-231,0.5,0.33348411321640015
1.5319719891192393e-231,0.5,0.502551794052124
1.5319719891192393e-231,0.5,0.7211679220199585
1.5319719891192393e-231,0.5,0.6901062726974487
1.5319719891192393e-231,0.5,0.7566120624542236
0.0,0.0,0.09563913941383362
0.0,0.0,0.24240313470363617
0.0,0.0,0.2819738984107971
0.0,0.0,0.4546999931335449
0.0,0.0,0.354663223028183
0.0,0.0,0.4147053360939026
0.0,0.5,0.45247453451156616
0.0,0.5,0.420024573802948
0.0,0.5,0.44590458273887634
0.0,0.0,0.2952515184879303
